Entity,Code,Year,Per capita energy use (kg oil equivalent per year) (kWh),Share of people in extreme poverty (%) (%),Total population (Gapminder)
Argentina,ARG,1970,,,23983358
Argentina,ARG,1971,16060.115854844418,,24376109
Argentina,ARG,1972,16047.294075454827,,24791983
Argentina,ARG,1973,16415.70756298197,,25222223
Argentina,ARG,1974,16464.392751414234,,25654154
Argentina,ARG,1975,16032.5015273157,,26078731
Argentina,ARG,1976,16337.181764488878,,26492716
Argentina,ARG,1977,16521.203103290623,,26899177
Argentina,ARG,1978,16595.07099286553,,27303001
Argentina,ARG,1979,17265.50052061554,,27711808
Argentina,ARG,1980,17300.9866249378,0.4,28131040
Argentina,ARG,1981,16636.018177815393,,28561561
Argentina,ARG,1982,16474.36046274008,,29001060
Argentina,ARG,1983,16513.787823541294,,29447973
Argentina,ARG,1984,16838.144567423507,,29899743
Argentina,ARG,1985,15824.538764188144,,30354240
Argentina,ARG,1986,16532.591370117178,0,30810984
Argentina,ARG,1987,17178.015042740404,0,31269799
Argentina,ARG,1988,17501.046032055438,,31729130
Argentina,ARG,1989,16764.43874654757,,32187173
Argentina,ARG,1990,16367.907902657005,,32642442
Argentina,ARG,1991,16636.88923705842,1.1,33093579
Argentina,ARG,1992,17256.354851297492,2.1,33540023
Argentina,ARG,1993,17075.40761539771,2.4,33982035
Argentina,ARG,1994,17929.47700243493,2.3,34420352
Argentina,ARG,1995,17960.857631362167,4.1,34855160
Argentina,ARG,1996,18400.26729093728,4.6,35287113
Argentina,ARG,1997,18769.877835469513,4.1,35714929
Argentina,ARG,1998,19193.497637106924,4.6,36134642
Argentina,ARG,1999,19305.71657692841,4.8,36541029
Argentina,ARG,2000,19318.79118267495,5.7,36930709
Argentina,ARG,2001,18174.042365894606,9.4,37302116
Argentina,ARG,2002,17468.692567070968,14,37657340
Argentina,ARG,2003,18486.4093085403,7,38001251
Argentina,ARG,2004,19976.275600655365,5.4,38340778
Argentina,ARG,2005,19882.326456627612,3.9,38681174
Argentina,ARG,2006,21404.322341450992,3.3,39023850
Argentina,ARG,2007,21458.491089517058,2.9,39368066
Argentina,ARG,2008,22366.116016563567,2.6,39714298
Argentina,ARG,2009,21525.519632920164,2.6,40062470
Argentina,ARG,2010,22193.30291666558,1.1,40412376
Argentina,ARG,2011,22486.872865583642,0.9,40764561
Argentina,ARG,2012,22330.54155596236,0.8,41118986
Argentina,ARG,2013,22695.240845864253,0.8,41473982
Argentina,ARG,2014,23436.625278564563,0.7,
Argentina,ARG,2016,,0.6,
Armenia,ARM,1800,,,413326
Armenia,ARM,1820,,,413326
Armenia,ARM,1950,,,1353506
Armenia,ARM,1951,,,1382982
Armenia,ARM,1952,,,1419913
Armenia,ARM,1953,,,1463017
Armenia,ARM,1954,,,1511188
Armenia,ARM,1955,,,1563508
Armenia,ARM,1956,,,1619242
Armenia,ARM,1957,,,1677837
Armenia,ARM,1958,,,1738902
Armenia,ARM,1959,,,1802171
Armenia,ARM,1960,,,1867396
Armenia,ARM,1961,,,1934239
Armenia,ARM,1962,,,2002170
Armenia,ARM,1963,,,2070427
Armenia,ARM,1964,,,2138133
Armenia,ARM,1965,,,2204650
Armenia,ARM,1966,,,2269475
Armenia,ARM,1967,,,2332624
Armenia,ARM,1968,,,2394635
Armenia,ARM,1969,,,2456370
Armenia,ARM,1970,,,2518408
Armenia,ARM,1971,,,2580894
Armenia,ARM,1972,,,2643464
Armenia,ARM,1973,,,2705584
Armenia,ARM,1974,,,2766495
Armenia,ARM,1975,,,2825650
Armenia,ARM,1976,,,2882831
Armenia,ARM,1977,,,2938181
Armenia,ARM,1978,,,2991954
Armenia,ARM,1979,,,3044564
Armenia,ARM,1980,,,3096298
Armenia,ARM,1981,,,3145885
Armenia,ARM,1982,,,3192877
Armenia,ARM,1983,,,3239212
Armenia,ARM,1984,,,3287588
Armenia,ARM,1985,,,3339147
Armenia,ARM,1986,,,3396511
Armenia,ARM,1987,,,3457054
Armenia,ARM,1988,,,3510439
Armenia,ARM,1989,,,3542720
Armenia,ARM,1990,25336.505731078178,,3544695
Armenia,ARM,1991,26957.39500823198,,3512051
Armenia,ARM,1992,13953.382007720384,,3449940
Armenia,ARM,1993,7582.047986707498,,3370373
Armenia,ARM,1994,4882.534434137522,,3290540
Armenia,ARM,1995,5944.9442956328585,,3223173
Armenia,ARM,1996,6537.943763286264,,3172185
Armenia,ARM,1997,6911.129892380865,,3134836
Armenia,ARM,1998,7094.261690799062,,3109101
Armenia,ARM,1999,6902.89598924188,16.9,3090624
Armenia,ARM,2000,7632.880373522441,,3076098
Armenia,ARM,2001,7646.493736590997,19.3,3065810
Armenia,ARM,2002,7192.820369313793,15.1,3061067
Armenia,ARM,2003,7635.200443633555,11.4,3060554
Armenia,ARM,2004,8119.010605169876,7.9,3062612
Armenia,ARM,2005,9800.605059808624,4.4,3065954
Armenia,ARM,2006,10057.935338854153,3.2,3069844
Armenia,ARM,2007,11311.955509884567,2.8,3074181
Armenia,ARM,2008,12013.301081073687,1.4,3079087
Armenia,ARM,2009,10508.245943341091,1.9,3084979
Armenia,ARM,2010,10037.019852911282,1.9,3092072
Armenia,ARM,2011,10982.843411470583,2.2,3100236
Armenia,ARM,2012,11987.831936464572,1.6,3108972
Armenia,ARM,2013,11657.540526053352,2.2,3117722
Armenia,ARM,2014,11840.168524750407,2.3,
Armenia,ARM,2015,,1.9,
Armenia,ARM,2016,,1.8,
Aruba,ABW,1800,,,19286
Aruba,ABW,1820,,,19286
Aruba,ABW,1950,,,38066
Aruba,ABW,1951,,,38263
Aruba,ABW,1952,,,38966
Aruba,ABW,1953,,,40151
Aruba,ABW,1954,,,41765
Aruba,ABW,1955,,,43729
Aruba,ABW,1956,,,45935
Aruba,ABW,1957,,,48244
Aruba,ABW,1958,,,50500
Aruba,ABW,1959,,,52536
Aruba,ABW,1960,,,54209
Aruba,ABW,1961,,,55436
Aruba,ABW,1962,,,56227
Aruba,ABW,1963,,,56698
Aruba,ABW,1964,,,57031
Aruba,ABW,1965,,,57362
Aruba,ABW,1966,,,57714
Aruba,ABW,1967,,,58052
Aruba,ABW,1968,,,58388
Aruba,ABW,1969,,,58725
Aruba,ABW,1970,,,59066
Aruba,ABW,1971,,,59439
Aruba,ABW,1972,,,59849
Aruba,ABW,1973,,,60238
Aruba,ABW,1974,,,60524
Aruba,ABW,1975,,,60654
Aruba,ABW,1976,,,60589
Aruba,ABW,1977,,,60366
Aruba,ABW,1978,,,60108
Aruba,ABW,1979,,,59980
Aruba,ABW,1980,,,60099
Aruba,ABW,1981,,,60570
Aruba,ABW,1982,,,61347
Aruba,ABW,1983,,,62208
Aruba,ABW,1984,,,62833
Aruba,ABW,1985,,,63030
Aruba,ABW,1986,,,62645
Aruba,ABW,1987,,,61830
Aruba,ABW,1988,,,61069
Aruba,ABW,1989,,,61026
Aruba,ABW,1990,,,62147
Aruba,ABW,1991,,,64642
Aruba,ABW,1992,,,68286
Aruba,ABW,1993,,,72573
Aruba,ABW,1994,,,76762
Aruba,ABW,1995,,,80323
Aruba,ABW,1996,,,83069
Aruba,ABW,1997,,,85161
Aruba,ABW,1998,,,86827
Aruba,ABW,1999,,,88442
Aruba,ABW,2000,,,90271
Aruba,ABW,2001,,,92363
Aruba,ABW,2002,,,94596
Aruba,ABW,2003,,,96875
Aruba,ABW,2004,,,99046
Aruba,ABW,2005,,,100996
Aruba,ABW,2006,,,102711
Aruba,ABW,2007,,,104225
Aruba,ABW,2008,,,105526
Aruba,ABW,2009,,,106612
Aruba,ABW,2010,,,107488
Aruba,ABW,2011,,,108141
Aruba,ABW,2012,,,108587
Aruba,ABW,2013,,,108883
Australia,AUS,1700,,,450000
Australia,AUS,1800,,,351014
Australia,AUS,1820,,,334000
Australia,AUS,1821,,,331000
Australia,AUS,1822,,,329000
Australia,AUS,1823,,,329000
Australia,AUS,1824,,,332000
Australia,AUS,1825,,,333000
Australia,AUS,1826,,,330000
Australia,AUS,1827,,,328000
Australia,AUS,1828,,,326000
Australia,AUS,1829,,,326000
Australia,AUS,1830,,,330000
Australia,AUS,1831,,,333000
Australia,AUS,1832,,,338000
Australia,AUS,1833,,,349000
Australia,AUS,1834,,,354000
Australia,AUS,1835,,,358000
Australia,AUS,1836,,,367000
Australia,AUS,1837,,,373000
Australia,AUS,1838,,,388000
Australia,AUS,1839,,,403000
Australia,AUS,1840,,,420000
Australia,AUS,1841,,,448000
Australia,AUS,1842,,,465000
Australia,AUS,1843,,,472000
Australia,AUS,1844,,,482000
Australia,AUS,1845,,,494000
Australia,AUS,1846,,,505000
Australia,AUS,1847,,,518000
Australia,AUS,1848,,,538000
Australia,AUS,1849,,,576000
Australia,AUS,1850,,,605000
Australia,AUS,1851,,,636000
Australia,AUS,1852,,,710000
Australia,AUS,1853,,,795000
Australia,AUS,1854,,,887000
Australia,AUS,1855,,,983000
Australia,AUS,1856,,,1065000
Australia,AUS,1857,,,1156000
Australia,AUS,1858,,,1235000
Australia,AUS,1859,,,1279000
Australia,AUS,1860,,,1326000
Australia,AUS,1861,,,1346000
Australia,AUS,1862,,,1382000
Australia,AUS,1863,,,1432000
Australia,AUS,1864,,,1495000
Australia,AUS,1865,,,1558000
Australia,AUS,1866,,,1609000
Australia,AUS,1867,,,1647000
Australia,AUS,1868,,,1700000
Australia,AUS,1869,,,1750000
Australia,AUS,1870,,,1775000
Australia,AUS,1871,,,1675000
Australia,AUS,1872,,,1722000
Australia,AUS,1873,,,1769000
Australia,AUS,1874,,,1822000
Australia,AUS,1875,,,1874000
Australia,AUS,1876,,,1929000
Australia,AUS,1877,,,1995000
Australia,AUS,1878,,,2062000
Australia,AUS,1879,,,2127000
Australia,AUS,1880,,,2197000
Australia,AUS,1881,,,2269000
Australia,AUS,1882,,,2348000
Australia,AUS,1883,,,2447000
Australia,AUS,1884,,,2556000
Australia,AUS,1885,,,2650000
Australia,AUS,1886,,,2741000
Australia,AUS,1887,,,2835000
Australia,AUS,1888,,,2932000
Australia,AUS,1889,,,3022000
Australia,AUS,1890,,,3107000
Australia,AUS,1891,,,3196000
Australia,AUS,1892,,,3274000
Australia,AUS,1893,,,3334000
Australia,AUS,1894,,,3395000
Australia,AUS,1895,,,3460000
Australia,AUS,1896,,,3523000
Australia,AUS,1897,,,3586000
Australia,AUS,1898,,,3642000
Australia,AUS,1899,,,3691000
Australia,AUS,1900,,,3741000
Australia,AUS,1901,,,3795000
Australia,AUS,1902,,,3850000
Australia,AUS,1903,,,3896000
Australia,AUS,1904,,,3946000
Australia,AUS,1905,,,4004000
Australia,AUS,1906,,,4062000
Australia,AUS,1907,,,4127000
Australia,AUS,1908,,,4197000
Australia,AUS,1909,,,4278000
Australia,AUS,1910,,,4375000
Australia,AUS,1911,,,4500000
Australia,AUS,1912,,,4661000
Australia,AUS,1913,,,4821000
Australia,AUS,1914,,,4933000
Australia,AUS,1915,,,4971000
Australia,AUS,1916,,,4955000
Australia,AUS,1917,,,4950000
Australia,AUS,1918,,,5032000
Australia,AUS,1919,,,5193000
Australia,AUS,1920,,,5358000
Australia,AUS,1921,,,5461000
Australia,AUS,1922,,,5574000
Australia,AUS,1923,,,5697000
Australia,AUS,1924,,,5819000
Australia,AUS,1925,,,5943000
Australia,AUS,1926,,,6064000
Australia,AUS,1927,,,6188000
Australia,AUS,1928,,,6304000
Australia,AUS,1929,,,6396000
Australia,AUS,1930,,,6469000
Australia,AUS,1931,,,6527000
Australia,AUS,1932,,,6579000
Australia,AUS,1933,,,6631000
Australia,AUS,1934,,,6682000
Australia,AUS,1935,,,6732000
Australia,AUS,1936,,,6783000
Australia,AUS,1937,,,6841000
Australia,AUS,1938,,,6904000
Australia,AUS,1939,,,6971000
Australia,AUS,1940,,,7042000
Australia,AUS,1941,,,7111000
Australia,AUS,1942,,,7173000
Australia,AUS,1943,,,7236000
Australia,AUS,1944,,,7309000
Australia,AUS,1945,,,7389000
Australia,AUS,1946,,,7474000
Australia,AUS,1947,,,7578000
Australia,AUS,1948,,,7715000
Australia,AUS,1949,,,7919000
Australia,AUS,1950,,,8177344
Australia,AUS,1951,,,8398540
Australia,AUS,1952,,,8604679
Australia,AUS,1953,,,8804552
Australia,AUS,1954,,,9004634
Australia,AUS,1955,,,9209085
Australia,AUS,1956,,,9419635
Australia,AUS,1957,,,9635700
Australia,AUS,1958,,,9854726
Australia,AUS,1959,,,10072762
Australia,AUS,1960,35629.13616699578,,10286184
Australia,AUS,1961,36236.60378517597,,10493531
Australia,AUS,1962,36901.6976801341,,10697112
Australia,AUS,1963,38193.5126520548,,10903699
Australia,AUS,1964,38953.686759201206,,11122567
Australia,AUS,1965,40277.19716982784,,11359763
Australia,AUS,1966,41246.23670242899,,11617580
Australia,AUS,1967,42947.35645647941,,11892163
Australia,AUS,1968,43770.18436089598,,12175746
Australia,AUS,1969,44111.831294952324,,12457299
Australia,AUS,1970,47257.47422883191,,12728362
Australia,AUS,1971,46399.393924402866,,12987847
Australia,AUS,1972,46929.44978523186,,13236895
Australia,AUS,1973,49593.47435500742,,13472175
Australia,AUS,1974,49941.09971580563,,13690285
Australia,AUS,1975,50542.48491758442,,13889696
Australia,AUS,1976,51238.325725076604,,14067994
Australia,AUS,1977,54326.00568418828,,14227905
Australia,AUS,1978,53842.462812369384,,14379565
Australia,AUS,1979,54473.21243971342,,14536839
Australia,AUS,1980,55096.9160209638,,14709918
Australia,AUS,1981,54599.08682588592,1,14901610
Australia,AUS,1982,56027.40316774275,,15109659
Australia,AUS,1983,52976.350345500716,,15332790
Australia,AUS,1984,54099.41555198142,,15567927
Australia,AUS,1985,53532.384444091906,1,15812088
Australia,AUS,1986,53774.085442990596,,16066496
Australia,AUS,1987,55502.66850386439,,16330369
Australia,AUS,1988,54694.047878685284,,16596096
Australia,AUS,1989,58162.829077457434,0.7,16853690
Australia,AUS,1990,58865.34337566142,,17096153
Australia,AUS,1991,57310.09989065029,,17320633
Australia,AUS,1992,57675.66950271511,,17529469
Australia,AUS,1993,59865.851242429366,,17727413
Australia,AUS,1994,59194.245682441884,,17921818
Australia,AUS,1995,59652.87117640552,0.7,18118416
Australia,AUS,1996,62727.34278029601,,18319637
Australia,AUS,1997,63611.447874385645,,18525153
Australia,AUS,1998,64588.989808134276,,18734878
Australia,AUS,1999,65248.308988692865,,18947894
Australia,AUS,2000,65640.47537618126,,19164351
Australia,AUS,2001,63348.298476793934,0.7,19382188
Australia,AUS,2002,64774.9247427664,,19604051
Australia,AUS,2003,64764.73625963786,1,19840120
Australia,AUS,2004,65105.76551367785,,20103822
Australia,AUS,2005,64710.333778708264,,20403520
Australia,AUS,2006,66399.67848670637,,20744295
Australia,AUS,2007,68248.87673951875,,21119988
Australia,AUS,2008,69369.06297084126,0.5,21513817
Australia,AUS,2009,68181.47910675511,,21902300
Australia,AUS,2010,67373.93937930491,0.5,22268384
Australia,AUS,2011,66817.05036440429,,22605732
Australia,AUS,2012,64814.900674618795,,22918688
Australia,AUS,2013,63548.55995582112,,23213944
Australia,AUS,2014,61967.245025535565,,
Australia,AUS,2015,63683.75927265116,,
Austria,AUT,1700,,,2500000
Austria,AUT,1800,,,3205587
Austria,AUT,1820,,,3369000
Austria,AUT,1821,,,3386000
Austria,AUT,1822,,,3402000
Austria,AUT,1823,,,3419000
Austria,AUT,1824,,,3436000
Austria,AUT,1825,,,3452000
Austria,AUT,1826,,,3469000
Austria,AUT,1827,,,3486000
Austria,AUT,1828,,,3504000
Austria,AUT,1829,,,3521000
Austria,AUT,1830,,,3538000
Austria,AUT,1831,,,3555000
Austria,AUT,1832,,,3573000
Austria,AUT,1833,,,3590000
Austria,AUT,1834,,,3608000
Austria,AUT,1835,,,3626000
Austria,AUT,1836,,,3614000
Austria,AUT,1837,,,3662000
Austria,AUT,1838,,,3680000
Austria,AUT,1839,,,3698000
Austria,AUT,1840,,,3716000
Austria,AUT,1841,,,3739000
Austria,AUT,1842,,,3762000
Austria,AUT,1843,,,3785000
Austria,AUT,1844,,,3808000
Austria,AUT,1845,,,3831000
Austria,AUT,1846,,,3855000
Austria,AUT,1847,,,3878000
Austria,AUT,1848,,,3902000
Austria,AUT,1849,,,3926000
Austria,AUT,1850,,,3950000
Austria,AUT,1851,,,3978000
Austria,AUT,1852,,,4006000
Austria,AUT,1853,,,4035000
Austria,AUT,1854,,,4063000
Austria,AUT,1855,,,4092000
Austria,AUT,1856,,,4120000
Austria,AUT,1857,,,4150000
Austria,AUT,1858,,,4178000
Austria,AUT,1859,,,4206000
Austria,AUT,1860,,,4235000
Austria,AUT,1861,,,4263000
Austria,AUT,1862,,,4292000
Austria,AUT,1863,,,4321000
Austria,AUT,1864,,,4350000
Austria,AUT,1865,,,4380000
Austria,AUT,1866,,,4409000
Austria,AUT,1867,,,4439000
Austria,AUT,1868,,,4469000
Austria,AUT,1869,,,4499000
Austria,AUT,1870,,,4520000
Austria,AUT,1871,,,4562000
Austria,AUT,1872,,,4604000
Austria,AUT,1873,,,4646000
Austria,AUT,1874,,,4688000
Austria,AUT,1875,,,4730000
Austria,AUT,1876,,,4772000
Austria,AUT,1877,,,4815000
Austria,AUT,1878,,,4857000
Austria,AUT,1879,,,4899000
Austria,AUT,1880,,,4941000
Austria,AUT,1881,,,4985000
Austria,AUT,1882,,,5030000
Austria,AUT,1883,,,5075000
Austria,AUT,1884,,,5121000
Austria,AUT,1885,,,5166000
Austria,AUT,1886,,,5212000
Austria,AUT,1887,,,5257000
Austria,AUT,1888,,,5303000
Austria,AUT,1889,,,5348000
Austria,AUT,1890,,,5394000
Austria,AUT,1891,,,5446000
Austria,AUT,1892,,,5504000
Austria,AUT,1893,,,5563000
Austria,AUT,1894,,,5622000
Austria,AUT,1895,,,5680000
Austria,AUT,1896,,,5739000
Austria,AUT,1897,,,5798000
Austria,AUT,1898,,,5856000
Austria,AUT,1899,,,5915000
Austria,AUT,1900,,,5973000
Austria,AUT,1901,,,6035000
Austria,AUT,1902,,,6099000
Austria,AUT,1903,,,6164000
Austria,AUT,1904,,,6228000
Austria,AUT,1905,,,6292000
Austria,AUT,1906,,,6357000
Austria,AUT,1907,,,6421000
Austria,AUT,1908,,,6485000
Austria,AUT,1909,,,6550000
Austria,AUT,1910,,,6614000
Austria,AUT,1911,,,6669000
Austria,AUT,1912,,,6724000
Austria,AUT,1913,,,6767000
Austria,AUT,1914,,,6806000
Austria,AUT,1915,,,6843000
Austria,AUT,1916,,,6825000
Austria,AUT,1917,,,6785000
Austria,AUT,1918,,,6727000
Austria,AUT,1919,,,6420000
Austria,AUT,1920,,,6455000
Austria,AUT,1921,,,6504000
Austria,AUT,1922,,,6528000
Austria,AUT,1923,,,6543000
Austria,AUT,1924,,,6562000
Austria,AUT,1925,,,6582000
Austria,AUT,1926,,,6603000
Austria,AUT,1927,,,6623000
Austria,AUT,1928,,,6643000
Austria,AUT,1929,,,6664000
Austria,AUT,1930,,,6684000
Austria,AUT,1931,,,6705000
Austria,AUT,1932,,,6725000
Austria,AUT,1933,,,6746000
Austria,AUT,1934,,,6760000
Austria,AUT,1935,,,6761000
Austria,AUT,1936,,,6758000
Austria,AUT,1937,,,6755000
Austria,AUT,1938,,,6753000
Austria,AUT,1939,,,6653000
Austria,AUT,1940,,,6705000
Austria,AUT,1941,,,6745000
Austria,AUT,1942,,,6783000
Austria,AUT,1943,,,6808000
Austria,AUT,1944,,,6834000
Austria,AUT,1945,,,6799000
Austria,AUT,1946,,,7000000
Austria,AUT,1947,,,6971000
Austria,AUT,1948,,,6956000
Austria,AUT,1949,,,6943000
Austria,AUT,1950,,,6936445
Austria,AUT,1951,,,6930746
Austria,AUT,1952,,,6929474
Austria,AUT,1953,,,6931618
Austria,AUT,1954,,,6936580
Austria,AUT,1955,,,6944174
Austria,AUT,1956,,,6954658
Austria,AUT,1957,,,6968701
Austria,AUT,1958,,,6987299
Austria,AUT,1959,,,7011632
Austria,AUT,1960,17983.020872960024,,7042634
Austria,AUT,1961,18073.425956200826,,7080528
Austria,AUT,1962,19490.41021399567,,7124432
Austria,AUT,1963,21213.06446755631,,7172179
Austria,AUT,1964,21574.640356233554,,7220812
Austria,AUT,1965,21536.94065058616,,7268015
Austria,AUT,1966,22129.057022976842,,7312775
Austria,AUT,1967,22332.067004762688,,7355039
Austria,AUT,1968,23792.981069268968,,7394601
Austria,AUT,1969,25372.383752035174,,7431574
Austria,AUT,1970,28123.783801338333,,7465908
Austria,AUT,1971,29174.09828861663,,7497731
Austria,AUT,1972,30555.760625943036,,7526469
Austria,AUT,1973,32923.91130901648,,7550638
Austria,AUT,1974,31754.98610613609,,7568347
Austria,AUT,1975,30875.890723235312,,7578498
Austria,AUT,1976,33342.92995396881,,7580564
Austria,AUT,1977,32534.01695728173,,7575669
Austria,AUT,1978,33645.84934223099,,7566450
Austria,AUT,1979,36505.59473867212,,7556551
Austria,AUT,1980,35669.34862922819,,7548798
Austria,AUT,1981,33692.21929760817,,7544359
Austria,AUT,1982,32915.479312502815,,7543194
Austria,AUT,1983,33068.80675781652,,7545472
Austria,AUT,1984,34351.39318018248,,7550960
Austria,AUT,1985,35490.073830946145,,7559621
Austria,AUT,1986,35606.27846807985,,7570906
Austria,AUT,1987,36922.28890925529,,7585345
Austria,AUT,1988,37269.05818174766,,7605095
Austria,AUT,1989,36506.377967409426,,7632984
Austria,AUT,1990,37682.49510865667,,7670513
Austria,AUT,1991,39718.46294809301,,7719577
Austria,AUT,1992,37746.23584295763,,7778255
Austria,AUT,1993,37864.77611217212,,7839625
Austria,AUT,1994,37617.15341682163,,7894229
Austria,AUT,1995,39235.00946620141,,7935624
Austria,AUT,1996,41640.293883025995,,7960464
Austria,AUT,1997,41291.200507125875,,7971553
Austria,AUT,1998,41944.87870996714,,7976117
Austria,AUT,1999,41772.744091705965,,7984694
Austria,AUT,2000,41524.901350123124,,8004712
Austria,AUT,2001,43710.861530411814,,8038480
Austria,AUT,2002,43887.569598551396,,8083059
Austria,AUT,2003,46213.25091920467,0.2,8134235
Austria,AUT,2004,46608.03798620793,0,8185553
Austria,AUT,2005,47515.15178062154,0.2,8232196
Austria,AUT,2006,47436.586183872336,0,8273208
Austria,AUT,2007,46747.83367631102,0.5,8309783
Austria,AUT,2008,46893.8861966646,0.5,8341806
Austria,AUT,2009,44172.498087392734,0.5,8369639
Austria,AUT,2010,47115.40971475249,0.5,8393644
Austria,AUT,2011,45611.70298474323,0.5,8413429
Austria,AUT,2012,45203.10872336632,0.5,8428915
Austria,AUT,2013,45578.4865898734,0.2,8441263
Austria,AUT,2014,43767.50350675768,0.2,
Austria,AUT,2015,44197.48225872493,0.7,
Azerbaijan,AZE,1800,,,879960
Azerbaijan,AZE,1820,,,879960
Azerbaijan,AZE,1950,,,2895997
Azerbaijan,AZE,1951,,,2964962
Azerbaijan,AZE,1952,,,3044695
Azerbaijan,AZE,1953,,,3132625
Azerbaijan,AZE,1954,,,3226823
Azerbaijan,AZE,1955,,,3326002
Azerbaijan,AZE,1956,,,3429548
Azerbaijan,AZE,1957,,,3537490
Azerbaijan,AZE,1958,,,3650388
Azerbaijan,AZE,1959,,,3769151
Azerbaijan,AZE,1960,,,3894494
Azerbaijan,AZE,1961,,,4026358
Azerbaijan,AZE,1962,,,4163396
Azerbaijan,AZE,1963,,,4302765
Azerbaijan,AZE,1964,,,4440733
Azerbaijan,AZE,1965,,,4574500
Azerbaijan,AZE,1966,,,4702919
Azerbaijan,AZE,1967,,,4826262
Azerbaijan,AZE,1968,,,4944932
Azerbaijan,AZE,1969,,,5059921
Azerbaijan,AZE,1970,,,5172002
Azerbaijan,AZE,1971,,,5281238
Azerbaijan,AZE,1972,,,5387375
Azerbaijan,AZE,1973,,,5490572
Azerbaijan,AZE,1974,,,5591016
Azerbaijan,AZE,1975,,,5688997
Azerbaijan,AZE,1976,,,5784587
Azerbaijan,AZE,1977,,,5878259
Azerbaijan,AZE,1978,,,5971198
Azerbaijan,AZE,1979,,,6064905
Azerbaijan,AZE,1980,,,6160502
Azerbaijan,AZE,1981,,,6258490
Azerbaijan,AZE,1982,,,6358780
Azerbaijan,AZE,1983,,,6461139
Azerbaijan,AZE,1984,,,6565062
Azerbaijan,AZE,1985,,,6670151
Azerbaijan,AZE,1986,,,6775858
Azerbaijan,AZE,1987,,,6882160
Azerbaijan,AZE,1988,,,6989708
Azerbaijan,AZE,1989,,,7099449
Azerbaijan,AZE,1990,36814.705704707376,,7211692
Azerbaijan,AZE,1991,35911.98285105214,,7327570
Azerbaijan,AZE,1992,28663.267751286912,,7445925
Azerbaijan,AZE,1993,25298.558226817848,,7562075
Azerbaijan,AZE,1994,22651.657770172467,,7669735
Azerbaijan,AZE,1995,21040.464818477558,7.3,7764798
Azerbaijan,AZE,1996,17604.019238696437,,7845310
Azerbaijan,AZE,1997,16797.435308901877,,7913692
Azerbaijan,AZE,1998,17272.334256287173,,7975648
Azerbaijan,AZE,1999,15922.771368262855,,8039312
Azerbaijan,AZE,2000,16321.928905648158,,8110723
Azerbaijan,AZE,2001,16409.528243663037,2.7,8191464
Azerbaijan,AZE,2002,16450.961935645733,0,8280252
Azerbaijan,AZE,2003,17172.751983823317,0,8376733
Azerbaijan,AZE,2004,17901.246307108933,0,8479668
Azerbaijan,AZE,2005,18607.542663417487,0,8587902
Azerbaijan,AZE,2006,18137.784510669393,,8701719
Azerbaijan,AZE,2007,16416.41186183911,,8821012
Azerbaijan,AZE,2008,17681.250880936583,,8943600
Azerbaijan,AZE,2009,15516.352654108041,,9066604
Azerbaijan,AZE,2010,14881.196671383363,,9187783
Azerbaijan,AZE,2011,15925.552117598003,,9306023
Azerbaijan,AZE,2012,17129.796656204566,,9421233
Azerbaijan,AZE,2013,17142.659923470863,,9533445
Azerbaijan,AZE,2014,17469.169098651448,,
